"UserID","full","sur","family","Photo","active","date","place","terms","first_start","last_end","first_cv"
124897,"Stanisław OŻÓG","Stanisław","OŻÓG","https://www.europarl.europa.eu/mepphoto/124897.jpg",FALSE,"1953-05-27T00:00:00","Sokołów Małopolski","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1972-1977 : University, other (university level): Agricultural Academy in Kraków"
124956,"Amjad BASHIR","Amjad","BASHIR","https://www.europarl.europa.eu/mepphoto/124956.jpg",FALSE,"1952-09-17T00:00:00","Jhelum (PK)","8-8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
28615,"Roberts ZĪLE","Roberts","ZĪLE","https://www.europarl.europa.eu/mepphoto/28615.jpg",TRUE,"1958-06-20T00:00:00","Rīga","6-7-8-9","2004-07-20T00:00:00","9999-12-31T00:00:00",NA
96698,"Viktor USPASKICH","Viktor","USPASKICH","https://www.europarl.europa.eu/mepphoto/96698.jpg",TRUE,"1959-07-24T00:00:00","Vilnius","7-8-9","2009-07-14T00:00:00","9999-12-31T00:00:00","1965-1976 : Urdoma Secondary School (Arkhangelsk Oblast, Russia)"
28308,"Elisa FERREIRA","Elisa","FERREIRA","https://www.europarl.europa.eu/mepphoto/28308.jpg",FALSE,"1955-10-17T00:00:00","Porto","6-7-8","2004-07-20T00:00:00","2016-06-19T00:00:00","1982-1985 : University, Economics: University of Reading - UK"
124702,"Jaromír ŠTĚTINA","Jaromír","ŠTĚTINA","https://www.europarl.europa.eu/mepphoto/124702.jpg",FALSE,"1943-04-06T00:00:00","Praha","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1967 : University: University of Economics, Prague"
1055,"Godelieve QUISTHOUDT-ROWOHL","Godelieve","QUISTHOUDT-ROWOHL","https://www.europarl.europa.eu/mepphoto/1055.jpg",FALSE,"1947-06-18T00:00:00","Etterbeek (Belgien)","3-4-5-6-7-8","1989-07-25T00:00:00","2019-07-01T00:00:00","2016-03-29T00:00:00"
106202,"Julia REID","Julia","REID","https://www.europarl.europa.eu/mepphoto/106202.jpg",FALSE,"1952-07-16T00:00:00","London","8-8-8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
96847,"Claudiu Ciprian TĂNĂSESCU","Claudiu Ciprian","TĂNĂSESCU","https://www.europarl.europa.eu/mepphoto/96847.jpg",FALSE,"1965-07-19T00:00:00","Bucureşti","7-7-8-8","2009-07-14T00:00:00","2019-07-01T00:00:00","1984 : Bachelor of Medicine, Higher Medical School, Bucharest"
96697,"Waldemar TOMASZEWSKI","Waldemar","TOMASZEWSKI","https://www.europarl.europa.eu/mepphoto/96697.jpg",TRUE,"1965-03-03T00:00:00","Vilnius","7-8-9","2009-07-14T00:00:00","9999-12-31T00:00:00","1990 : University, Engineering: Vilnius Institute of Civil Engineering (now Vilnius Gediminas Technical University), mechanical engineer"
96756,"Sabine VERHEYEN","Sabine","VERHEYEN","https://www.europarl.europa.eu/mepphoto/96756.jpg",TRUE,"1964-10-24T00:00:00",NA,"7-8-9","2009-07-14T00:00:00","9999-12-31T00:00:00","1983-1988 : Studied architecture at Aachen University of Applied Sciences"
2309,"Richard CORBETT","Richard","CORBETT","https://www.europarl.europa.eu/mepphoto/2309.jpg",FALSE,"1955-01-06T00:00:00","Southport","4-5-6-8-9","1996-12-23T00:00:00","2020-01-31T00:00:00",NA
125192,"Curzio MALTESE","Curzio","MALTESE","https://www.europarl.europa.eu/mepphoto/125192.jpg",FALSE,"1959-03-30T00:00:00","Milano","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1973-1978 : Secondary school, Other (secondary-school level): Scientific secondary school"
124736,"Merja KYLLÖNEN","Merja","KYLLÖNEN","https://www.europarl.europa.eu/mepphoto/124736.jpg",FALSE,"1977-01-25T00:00:00","Suomussalmi","8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
28251,"Jörg LEICHTFRIED","Jörg","LEICHTFRIED","https://www.europarl.europa.eu/mepphoto/28251.jpg",FALSE,"1967-06-18T00:00:00","Bruck/Mur","6-7-8","2004-07-20T00:00:00","2015-06-23T00:00:00","1987-1994 : University, Law: Karl Franzens University, Graz"
124878,"Jørn DOHRMANN","Jørn","DOHRMANN","https://www.europarl.europa.eu/mepphoto/124878.jpg",FALSE,"1969-01-09T00:00:00","Vamdrup","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1985-1988 : Secondary school, Vocational education, technical education: Trained as mechanic, Frede Christensen Haderslev A/S"
125037,"Anne-Marie MINEUR","Anne-Marie","MINEUR","https://www.europarl.europa.eu/mepphoto/125037.jpg",FALSE,"1967-05-14T00:00:00","Oss","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1992-1992 : Graduate in general humanities, specialising in language technology"
97513,"Vicky MAEIJER","Vicky","MAEIJER","https://www.europarl.europa.eu/mepphoto/97513.jpg",FALSE,"1986-09-07T00:00:00","Rotterdam","8","2014-07-01T00:00:00","2017-03-15T00:00:00","2009-2009 : University, Law: Erasmus University, Rotterdam"
96784,"Janusz ZEMKE","Janusz","ZEMKE","https://www.europarl.europa.eu/mepphoto/96784.jpg",FALSE,"1949-02-24T00:00:00","Kowalewo","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00",NA
1204,"Alain LAMASSOURE","Alain","LAMASSOURE","https://www.europarl.europa.eu/mepphoto/1204.jpg",FALSE,"1944-02-10T00:00:00","Pau","3-5-5-6-7-8-8-8","1989-07-25T00:00:00","2019-07-01T00:00:00","1964 : Graduate of the Paris Institute of Political Studies."
34728,"Matthias GROOTE","Matthias","GROOTE","https://www.europarl.europa.eu/mepphoto/34728.jpg",FALSE,"1973-10-21T00:00:00","Leer","6-7-8","2005-10-26T00:00:00","2016-10-31T00:00:00","1990 : Completed secondary school in Westrhauderfehn"
96729,"Santiago FISAS AYXELÀ","Santiago","FISAS AYXELÀ","https://www.europarl.europa.eu/mepphoto/96729.jpg",FALSE,"1948-08-29T00:00:00","Barcelona","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00","Graduate in law (University of Barcelona)"
124792,"Laurenţiu REBEGA","Laurenţiu","REBEGA","https://www.europarl.europa.eu/mepphoto/124792.jpg",FALSE,"1976-02-20T00:00:00",NA,"8-8-8","2014-07-01T00:00:00","2019-07-01T00:00:00","2013- ... : PhD student, Bucharest University of Economic Studies"
1023,"Jean-Marie LE PEN","Jean-Marie","LE PEN","https://www.europarl.europa.eu/mepphoto/1023.jpg",FALSE,"1928-06-20T00:00:00","La Trinité-sur-Mer (Morbihan)","2-3-4-5-6-7-8","1984-07-24T00:00:00","2019-07-01T00:00:00",NA
23768,"Bogusław LIBERADZKI","Bogusław","LIBERADZKI","https://www.europarl.europa.eu/mepphoto/23768.jpg",TRUE,"1948-09-12T00:00:00","Sochaczew","5-5-6-7-8-9-9","2003-04-23T00:00:00","9999-12-31T00:00:00","1966-1970 : University, economics: Warsaw School of Economics"
1179,"Michèle ALLIOT-MARIE","Michèle","ALLIOT-MARIE","https://www.europarl.europa.eu/mepphoto/1179.jpg",FALSE,"1946-09-10T00:00:00","Villeneuve le Roi","3-8-8","1989-07-25T00:00:00","2019-07-01T00:00:00",NA
96918,"Derek VAUGHAN","Derek","VAUGHAN","https://www.europarl.europa.eu/mepphoto/96918.jpg",FALSE,"1961-05-02T00:00:00","Merthyr","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00",NA
28135,"György SCHÖPFLIN","György","SCHÖPFLIN","https://www.europarl.europa.eu/mepphoto/28135.jpg",FALSE,"1939-11-24T00:00:00","Budapest","6-7-8","2004-07-20T00:00:00","2019-07-01T00:00:00",NA
28617,"Inese VAIDERE","Inese","VAIDERE","https://www.europarl.europa.eu/mepphoto/28617.jpg",TRUE,"1952-09-03T00:00:00","Jelgavā","6-6-7-7-8-9","2004-07-20T00:00:00","9999-12-31T00:00:00","Doctorate in economics"
129164,"Tom VANDENKENDELAERE","Tom","VANDENKENDELAERE","https://www.europarl.europa.eu/mepphoto/129164.jpg",TRUE,"1984-09-02T00:00:00","Roeselare","8-9","2014-11-06T00:00:00","9999-12-31T00:00:00",NA
96710,"Jens ROHDE","Jens","ROHDE","https://www.europarl.europa.eu/mepphoto/96710.jpg",FALSE,"1970-04-18T00:00:00","Holstebro","7-8-8","2009-07-14T00:00:00","2019-07-01T00:00:00",NA
22418,"Esther HERRANZ GARCÍA","Esther","HERRANZ GARCÍA","https://www.europarl.europa.eu/mepphoto/22418.jpg",FALSE,"1969-07-03T00:00:00","Logroño","5-6-7-8","2002-01-21T00:00:00","2019-07-01T00:00:00","Honours degree:"
97137,"Sylvie GOULARD","Sylvie","GOULARD","https://www.europarl.europa.eu/mepphoto/97137.jpg",FALSE,"1964-12-06T00:00:00","Marseille","7-8-8","2009-07-14T00:00:00","2017-05-17T00:00:00","1984 : University, Law: Law degree, University of Aix-en-Provence"
1038,"Karl-Heinz FLORENZ","Karl-Heinz","FLORENZ","https://www.europarl.europa.eu/mepphoto/1038.jpg",FALSE,"1947-10-22T00:00:00","Neukirchen-Vluyn","3-4-5-6-7-8","1989-07-25T00:00:00","2019-07-01T00:00:00",NA
96912,"David CAMPBELL BANNERMAN","David","CAMPBELL BANNERMAN","https://www.europarl.europa.eu/mepphoto/96912.jpg",FALSE,"1960-05-28T00:00:00","Bombay (India)","7-7-8","2009-07-14T00:00:00","2019-07-01T00:00:00",NA
124952,"Seb DANCE","Seb","DANCE","https://www.europarl.europa.eu/mepphoto/124952.jpg",FALSE,"1981-12-01T00:00:00","London","8-9","2014-07-01T00:00:00","2020-01-31T00:00:00",NA
4542,"Timothy KIRKHOPE","Timothy","KIRKHOPE","https://www.europarl.europa.eu/mepphoto/4542.jpg",FALSE,"1945-04-29T00:00:00","Newcastle upon Tyne","5-6-7-8","1999-07-20T00:00:00","2016-10-05T00:00:00",NA
101580,"Constance LE GRIP","Constance","LE GRIP","https://www.europarl.europa.eu/mepphoto/101580.jpg",FALSE,"1960-11-14T00:00:00","Chatou","7-8-8","2010-02-10T00:00:00","2017-11-30T00:00:00","1978-1981 : University, political science: Strasbourg Institute of Political Studies"
124701,"Luděk NIEDERMAYER","Luděk","NIEDERMAYER","https://www.europarl.europa.eu/mepphoto/124701.jpg",TRUE,"1966-03-13T00:00:00","Brno","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00","1989-1989 : University, Natural sciences: RNDr. in theoretical cybernetics, mathematical informatics and systems theory, J. E. Purkyně University, Brno"
124836,"Maria NOICHL","Maria","NOICHL","https://www.europarl.europa.eu/mepphoto/124836.jpg",TRUE,"1967-01-09T00:00:00","Rosenheim","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00","1985-1985 : Apprenticeship certificate (urban home economics)"
96882,"Elisabeth KÖSTINGER","Elisabeth","KÖSTINGER","https://www.europarl.europa.eu/mepphoto/96882.jpg",FALSE,"1978-11-22T00:00:00","Wolfsberg","7-8","2009-07-14T00:00:00","2017-11-08T00:00:00","2017-07-06T00:00:00"
1854,"Constanze KREHL","Constanze","KREHL","https://www.europarl.europa.eu/mepphoto/1854.jpg",FALSE,"1956-10-14T00:00:00","Stuttgart","3-4-5-6-7-8-9","1991-03-11T00:00:00","2022-10-02T00:00:00","1973-1975 : Secondary, Other (secondary-school level): Karl Marx School"
28393,"Luis de GRANDES PASCUAL","Luis","de GRANDES PASCUAL","https://www.europarl.europa.eu/mepphoto/28393.jpg",FALSE,"1945-01-27T00:00:00","Guadalajara","6-7-8","2004-07-20T00:00:00","2019-07-01T00:00:00",NA
96851,"Thomas HÄNDEL","Thomas","HÄNDEL","https://www.europarl.europa.eu/mepphoto/96851.jpg",FALSE,"1953-08-27T00:00:00","Nürnberg","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00","1966-1970 : Secondary school, Other (secondary-school level): School-leaving certificate"
5846,"Mary HONEYBALL","Mary","HONEYBALL","https://www.europarl.europa.eu/mepphoto/5846.jpg",FALSE,"1952-11-12T00:00:00","Weymouth","5-6-7-8","2000-02-17T00:00:00","2019-07-01T00:00:00",NA
124863,"Stefan ECK","Stefan","ECK","https://www.europarl.europa.eu/mepphoto/124863.jpg",FALSE,"1956-01-08T00:00:00","Homburg","8-8","2014-07-01T00:00:00","2019-07-01T00:00:00","1975-1976 : Vocational higher education college"
125128,"Iskra MIHAYLOVA","Iskra","MIHAYLOVA","https://www.europarl.europa.eu/mepphoto/125128.jpg",TRUE,"1957-09-07T00:00:00","Sofia","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00","1977-1980 : SAINT-PETERSBURG STATE UNIVERSITY OF CULTURE AND ARTS, Master’s in Library Studies and Information Technologies, Postgraduate professional qualifications in the USA and Germany"
124818,"Klaus BUCHNER","Klaus","BUCHNER","https://www.europarl.europa.eu/mepphoto/124818.jpg",FALSE,"1941-02-06T00:00:00","München","8-9","2014-07-01T00:00:00","2020-07-15T00:00:00","1960-1965 : University, Other (university): Physics"
28451,"Lorenzo CESA","Lorenzo","CESA","https://www.europarl.europa.eu/mepphoto/28451.jpg",FALSE,"1951-08-16T00:00:00","Arcinazzo Romano","6-8","2004-07-20T00:00:00","2019-07-01T00:00:00","1969-1974 : University, Political science: political science"
96767,"Werner KUHN","Werner","KUHN","https://www.europarl.europa.eu/mepphoto/96767.jpg",FALSE,"1955-05-19T00:00:00","Zingst","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00",NA
103845,"Virginie ROZIÈRE","Virginie","ROZIÈRE","https://www.europarl.europa.eu/mepphoto/103845.jpg",FALSE,"1976-06-18T00:00:00","Montpelllier","8-8","2014-07-01T00:00:00","2019-07-01T00:00:00","2000 : Engineering degree from the École polytechnique"
96715,"Pavel POC","Pavel","POC","https://www.europarl.europa.eu/mepphoto/96715.jpg",FALSE,"1964-05-26T00:00:00","Havlíčkův Brod","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00",NA
124944,"Clare MOODY","Clare","MOODY","https://www.europarl.europa.eu/mepphoto/124944.jpg",FALSE,"1965-10-30T00:00:00","Chipping Norton","8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
33989,"Daciana Octavia SÂRBU","Daciana Octavia","SÂRBU","https://www.europarl.europa.eu/mepphoto/33989.jpg",FALSE,"1977-01-15T00:00:00","Arad","6-6-6-7-8-8-8","2005-09-26T00:00:00","2019-07-01T00:00:00",NA
124841,"Iris HOFFMANN","Iris","HOFFMANN","https://www.europarl.europa.eu/mepphoto/124841.jpg",FALSE,"1963-06-29T00:00:00","Rostock","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1990-1990 : Diploma in Business Economics (College of Higher Education)"
124876,"Rikke-Louise KARLSSON","Rikke-Louise","KARLSSON","https://www.europarl.europa.eu/mepphoto/124876.jpg",FALSE,"1965-04-29T00:00:00","Svenstrup, Aalborg","8-8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
124960,"Ian DUNCAN","Ian","DUNCAN","https://www.europarl.europa.eu/mepphoto/124960.jpg",FALSE,NA,NA,"8","2014-07-01T00:00:00","2017-06-22T00:00:00",NA
28390,"Pilar del CASTILLO VERA","Pilar","del CASTILLO VERA","https://www.europarl.europa.eu/mepphoto/28390.jpg",TRUE,"1952-07-31T00:00:00","Nador (Marruecos)","6-7-8-9","2004-07-20T00:00:00","9999-12-31T00:00:00","1969-1974 : University, Law: Complutense University, Madrid"
124893,"Bogdan Andrzej ZDROJEWSKI","Bogdan Andrzej","ZDROJEWSKI","https://www.europarl.europa.eu/mepphoto/124893.jpg",FALSE,"1957-05-18T00:00:00","Kłodzko","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1964-1972 : Adam Mickiewicz Primary School No 1 in Kłodzko"
124786,"Damian DRĂGHICI","Damian","DRĂGHICI","https://www.europarl.europa.eu/mepphoto/124786.jpg",FALSE,"1970-03-31T00:00:00","București","8-8","2014-07-01T00:00:00","2019-07-01T00:00:00","1999-1999 : University: First class honours degree from Berklee College of Music, Boston, USA"
124886,"Robert Jarosław IWASZKIEWICZ","Robert Jarosław","IWASZKIEWICZ","https://www.europarl.europa.eu/mepphoto/124886.jpg",FALSE,"1962-05-17T00:00:00","Wrocław","8-8-8","2014-07-01T00:00:00","2019-07-01T00:00:00","1980-1986 : University, agriculture: Agricultural University of Wrocław (Master's degree in agricultural construction)"
136236,"João PIMENTA LOPES","João","PIMENTA LOPES","https://www.europarl.europa.eu/mepphoto/136236.jpg",TRUE,"1980-04-12T00:00:00","Campo Grande","8-9","2016-01-31T00:00:00","9999-12-31T00:00:00",NA
103246,"Auke ZIJLSTRA","Auke","ZIJLSTRA","https://www.europarl.europa.eu/mepphoto/103246.jpg",FALSE,"1964-11-01T00:00:00","Haskerland","7-8","2011-09-13T00:00:00","2019-07-01T00:00:00",NA
131749,"Estefanía TORRES MARTÍNEZ","Estefanía","TORRES MARTÍNEZ","https://www.europarl.europa.eu/mepphoto/131749.jpg",FALSE,"1982-04-27T00:00:00","Cudillero","8","2015-03-25T00:00:00","2019-07-01T00:00:00",NA
26851,"Nikolaos CHOUNTIS","Nikolaos","CHOUNTIS","https://www.europarl.europa.eu/mepphoto/26851.jpg",FALSE,"1953-09-17T00:00:00","Lagadia Arkadias","5-7-8-8","2004-04-15T00:00:00","2019-07-01T00:00:00","1953 : Born 17 September 1953 in Langadia."
131507,"Miguel URBÁN CRESPO","Miguel","URBÁN CRESPO","https://www.europarl.europa.eu/mepphoto/131507.jpg",TRUE,"1980-03-26T00:00:00",NA,"8-9-9","2015-03-05T00:00:00","9999-12-31T00:00:00",NA
26146,"Florent MARCELLESI","Florent","MARCELLESI","https://www.europarl.europa.eu/mepphoto/26146.jpg",FALSE,"1979-04-10T00:00:00","Angers","8","2016-10-11T00:00:00","2019-07-01T00:00:00",NA
188733,"Jonathan BULLOCK","Jonathan","BULLOCK","https://www.europarl.europa.eu/mepphoto/188733.jpg",FALSE,"1963-03-03T00:00:00","Nottingham","8-8-8-9","2017-08-01T00:00:00","2020-01-31T00:00:00",NA
185974,"Jordi SOLÉ","Jordi","SOLÉ","https://www.europarl.europa.eu/mepphoto/185974.jpg",TRUE,"1976-10-26T00:00:00","Caldes de Montbui","8-9","2017-01-03T00:00:00","9999-12-31T00:00:00","1998 : Degree in political science and public administration from the Autonomous University of Barcelona"
132366,"Pirkko RUOHONEN-LERNER","Pirkko","RUOHONEN-LERNER","https://www.europarl.europa.eu/mepphoto/132366.jpg",TRUE,"1957-02-06T00:00:00","Hyvinkää","8-9","2015-04-27T00:00:00","9999-12-31T00:00:00",NA
188906,"Francis ZAMMIT DIMECH","Francis","ZAMMIT DIMECH","https://www.europarl.europa.eu/mepphoto/188906.jpg",FALSE,"1954-10-23T00:00:00","San Giljan","8","2017-06-24T00:00:00","2019-07-01T00:00:00","1973-1978 : Advocate, University of Malta"
133326,"Stefano MAULLU","Stefano","MAULLU","https://www.europarl.europa.eu/mepphoto/133326.jpg",FALSE,"1962-03-15T00:00:00","Milano","8-8","2015-07-13T00:00:00","2019-07-01T00:00:00","2017-10-12T00:00:00"
190774,"Geoffroy DIDIER","Geoffroy","DIDIER","https://www.europarl.europa.eu/mepphoto/190774.jpg",TRUE,"1976-04-12T00:00:00","Boulogne-Billancourt","8-9","2017-12-01T00:00:00","9999-12-31T00:00:00","1998 : Graduate of the Paris Institute of Political Studies (Sciences Po)"
28141,"Lívia JÁRÓKA","Lívia","JÁRÓKA","https://www.europarl.europa.eu/mepphoto/28141.jpg",TRUE,"1974-10-06T00:00:00","Tata","6-7-8-9","2004-07-20T00:00:00","9999-12-31T00:00:00",NA
188718,"Christelle LETARD-LECHEVALIER","Christelle","LETARD-LECHEVALIER","https://www.europarl.europa.eu/mepphoto/188718.jpg",FALSE,"1968-09-27T00:00:00","Falaise","8-8","2017-06-19T00:00:00","2019-07-01T00:00:00",NA
188636,"John HOWARTH","John","HOWARTH","https://www.europarl.europa.eu/mepphoto/188636.jpg",FALSE,"1958-10-31T00:00:00","Newcastle upon Tyne","8-9","2017-06-30T00:00:00","2020-01-31T00:00:00","1980 : BA in Economics"
185619,"Tiemo WÖLKEN","Tiemo","WÖLKEN","https://www.europarl.europa.eu/mepphoto/185619.jpg",TRUE,"1985-12-05T00:00:00",NA,"8-9","2016-11-14T00:00:00","9999-12-31T00:00:00","2003-2005 : School-leaving examination, Halepaghen school in Buxtehude"
124857,"Peter KOUROUMBASHEV","Peter","KOUROUMBASHEV","https://www.europarl.europa.eu/mepphoto/124857.jpg",FALSE,"1968-01-28T00:00:00","Pleven","8-8","2017-01-17T00:00:00","2019-07-01T00:00:00",NA
96872,"Nadja HIRSCH","Nadja","HIRSCH","https://www.europarl.europa.eu/mepphoto/96872.jpg",FALSE,"1978-07-13T00:00:00","München","7-8","2009-07-14T00:00:00","2019-07-01T00:00:00","2016 : MBA, St. Gallen"
24942,"Ana MIRANDA","Ana","MIRANDA","https://www.europarl.europa.eu/mepphoto/24942.jpg",TRUE,"1971-05-02T00:00:00","Cuntis","7-8-9","2012-01-01T00:00:00","9999-12-31T00:00:00",NA
192635,"Danilo Oscar LANCINI","Danilo Oscar","LANCINI","https://www.europarl.europa.eu/mepphoto/192635.jpg",TRUE,"1965-10-15T00:00:00","Rovato (BS)","8-9","2018-04-17T00:00:00","9999-12-31T00:00:00",NA
192298,"Dobromir SOŚNIERZ","Dobromir","SOŚNIERZ","https://www.europarl.europa.eu/mepphoto/192298.jpg",FALSE,"1976-10-18T00:00:00","Katowice","8","2018-03-22T00:00:00","2019-07-01T00:00:00",NA
190713,"Lukas MANDL","Lukas","MANDL","https://www.europarl.europa.eu/mepphoto/190713.jpg",TRUE,"1979-07-12T00:00:00","Wien","8-9","2017-11-30T00:00:00","9999-12-31T00:00:00","2004 : Completion of studies in Communication Sciences at the University of Vienna (Mag. phil.)"
124851,"Nicola CAPUTO","Nicola","CAPUTO","https://www.europarl.europa.eu/mepphoto/124851.jpg",FALSE,"1966-03-04T00:00:00","Teverola (CE)","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1991 : Degree in economics and business studies (mark: 105/110), management option, University of Naples Federico II"
125069,"Notis MARIAS","Notis","MARIAS","https://www.europarl.europa.eu/mepphoto/125069.jpg",FALSE,"1957-04-05T00:00:00","Thessaloniki","8-8-8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
96752,"Martin HÄUSLING","Martin","HÄUSLING","https://www.europarl.europa.eu/mepphoto/96752.jpg",TRUE,"1961-03-26T00:00:00","Bad Wildungen","7-8-9","2009-07-14T00:00:00","9999-12-31T00:00:00","1978 : Realschule diploma"
96648,"Philippe LAMBERTS","Philippe","LAMBERTS","https://www.europarl.europa.eu/mepphoto/96648.jpg",TRUE,"1963-03-14T00:00:00","Bruxelles","7-8-9","2009-07-14T00:00:00","9999-12-31T00:00:00",NA
96892,"Roberto GUALTIERI","Roberto","GUALTIERI","https://www.europarl.europa.eu/mepphoto/96892.jpg",FALSE,"1966-07-19T00:00:00","Roma","7-8-9","2009-07-14T00:00:00","2019-09-05T00:00:00","1986-1992 : Faculty of philology/literature, La Sapienza University, Rome"
124879,"Janusz KORWIN-MIKKE","Janusz","KORWIN-MIKKE","https://www.europarl.europa.eu/mepphoto/124879.jpg",FALSE,"1942-10-27T00:00:00",NA,"8-8-8","2014-07-01T00:00:00","2018-03-01T00:00:00","1959-1963 : University, Other (university level): University of Warsaw, Faculty of Mathematics"
125023,"Anja HAZEKAMP","Anja","HAZEKAMP","https://www.europarl.europa.eu/mepphoto/125023.jpg",TRUE,"1968-01-21T00:00:00","Vlagtwedde","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00","1980-1984 : Certificate of intermediate secondary education, Ter Apel"
96806,"Teresa JIMÉNEZ-BECERRIL BARRIO","Teresa","JIMÉNEZ-BECERRIL BARRIO","https://www.europarl.europa.eu/mepphoto/96806.jpg",FALSE,"1961-07-24T00:00:00","Sevilla","7-8","2009-07-14T00:00:00","2019-05-20T00:00:00",NA
111014,"Josef WEIDENHOLZER","Josef","WEIDENHOLZER","https://www.europarl.europa.eu/mepphoto/111014.jpg",FALSE,"1950-03-06T00:00:00","St. Florian am Inn","7-8","2011-12-01T00:00:00","2019-07-01T00:00:00",NA
114279,"Isabelle THOMAS","Isabelle","THOMAS","https://www.europarl.europa.eu/mepphoto/114279.jpg",FALSE,"1961-11-26T00:00:00","Blanc-Mesnil","7-8-8","2012-05-16T00:00:00","2019-07-01T00:00:00","1984 : University, Law: Degree in law"
23894,"Anna ZÁBORSKÁ","Anna","ZÁBORSKÁ","https://www.europarl.europa.eu/mepphoto/23894.jpg",FALSE,"1948-06-07T00:00:00","Zürich","5-5-6-7-8","2003-04-30T00:00:00","2019-07-01T00:00:00",NA
124877,"Jadwiga WIŚNIEWSKA","Jadwiga","WIŚNIEWSKA","https://www.europarl.europa.eu/mepphoto/124877.jpg",TRUE,"1963-07-02T00:00:00","Myszków","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00",NA
124713,"Tomáš ZDECHOVSKÝ","Tomáš","ZDECHOVSKÝ","https://www.europarl.europa.eu/mepphoto/124713.jpg",TRUE,"1979-11-02T00:00:00","Havlíčkův Brod","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00","2002-2003 : Bachelor's degree, social communication sciences, specialising in political communications (campaigns), Salesian Pontifical University, Rome"
28248,"Gabriele ZIMMER","Gabriele","ZIMMER","https://www.europarl.europa.eu/mepphoto/28248.jpg",FALSE,"1955-05-07T00:00:00","Berlin","6-6-6-7-8","2004-07-20T00:00:00","2019-07-01T00:00:00","1973-1977 : University education: Graduate in translation and interpreting"
96739,"Reinhard BÜTIKOFER","Reinhard","BÜTIKOFER","https://www.europarl.europa.eu/mepphoto/96739.jpg",TRUE,"1953-01-26T00:00:00","Mannheim","7-8-9","2009-07-14T00:00:00","9999-12-31T00:00:00","1971 : School-leaving certificate, classics high school, Speyer"
96809,"Peter van DALEN","Peter","van DALEN","https://www.europarl.europa.eu/mepphoto/96809.jpg",FALSE,"1958-09-03T00:00:00","Zwijndrecht","7-7-8-9","2009-07-14T00:00:00","2023-09-03T00:00:00","16/06/1976 : Pre-university school-leaving certificate (science and maths stream), Develsteincollege, Zwijndrecht"
124939,"Diane JAMES","Diane","JAMES","https://www.europarl.europa.eu/mepphoto/124939.jpg",FALSE,"1959-11-20T00:00:00",NA,"8-8-8","2014-07-01T00:00:00","2019-07-01T00:00:00",NA
28223,"Andreas SCHWAB","Andreas","SCHWAB","https://www.europarl.europa.eu/mepphoto/28223.jpg",TRUE,"1973-04-09T00:00:00",NA,"6-7-8-9","2004-07-20T00:00:00","9999-12-31T00:00:00","1992 : Pre-university school-leaving examination at the Albertus Magnus Gymnasium, Rottweil"
124705,"István UJHELYI","István","UJHELYI","https://www.europarl.europa.eu/mepphoto/124705.jpg",TRUE,"1975-02-28T00:00:00",NA,"8-9-9","2014-07-01T00:00:00","9999-12-31T00:00:00","2002 : Law graduate – József Attila University, Szeged"
37324,"Adina-Ioana VĂLEAN","Adina-Ioana","VĂLEAN","https://www.europarl.europa.eu/mepphoto/37324.jpg",FALSE,"1968-02-16T00:00:00","Ţintea","6-6-6-7-8-9","2006-10-26T00:00:00","2019-11-30T00:00:00",NA
124826,"Martina WERNER","Martina","WERNER","https://www.europarl.europa.eu/mepphoto/124826.jpg",FALSE,"1961-12-28T00:00:00","Kassel","8","2014-07-01T00:00:00","2019-07-01T00:00:00","1982-1982 : Secondary school, Grammar school: School-leaving certificate from the Herder School, Kassel"
124735,"Miapetra KUMPULA-NATRI","Miapetra","KUMPULA-NATRI","https://www.europarl.europa.eu/mepphoto/124735.jpg",TRUE,"1972-05-19T00:00:00","Vaasa","8-9","2014-07-01T00:00:00","9999-12-31T00:00:00",NA
