"UserID","Term_1","Term_2","Term_3","Term_4","Term_5","Term_6","Term_7","Term_8","Term_9"
28277,NA,NA,NA,NA,NA,1819,NA,NA,NA
28355,NA,NA,NA,NA,NA,1819,NA,NA,NA
23765,NA,NA,NA,NA,79,NA,NA,NA,NA
1126,NA,NA,868,NA,NA,NA,NA,NA,NA
811,1833,NA,NA,NA,NA,NA,NA,NA,NA
812,1833,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,1388,NA,NA,NA,NA,NA,NA,NA
813,729,NA,NA,NA,NA,NA,NA,NA,NA
2058,NA,NA,NA,679,NA,NA,NA,NA,NA
809,1833,NA,NA,NA,NA,NA,NA,NA,NA
2283,NA,NA,NA,198,NA,NA,NA,NA,NA
814,572,NA,NA,NA,NA,NA,NA,NA,NA
1168,NA,1909,1909,NA,NA,NA,NA,NA,NA
94577,NA,NA,NA,NA,NA,248,NA,NA,NA
2192,NA,NA,NA,1826,NA,NA,NA,NA,NA
26738,NA,NA,NA,NA,117,NA,NA,NA,NA
23766,NA,NA,NA,NA,0,NA,NA,NA,NA
805,994,NA,NA,NA,NA,NA,NA,NA,NA
23854,NA,NA,NA,NA,79,NA,NA,NA,NA
806,251,NA,NA,NA,NA,NA,NA,NA,NA
1887,NA,NA,270,NA,NA,NA,NA,NA,NA
2322,NA,NA,NA,654,164,NA,NA,NA,NA
807,290,NA,NA,NA,NA,NA,NA,NA,NA
808,1833,NA,NA,NA,NA,NA,NA,NA,NA
23828,NA,NA,NA,NA,79,NA,NA,NA,NA
22858,NA,NA,NA,NA,15,NA,NA,NA,2914817
783,1833,NA,NA,NA,NA,NA,NA,NA,NA
2235,NA,NA,NA,1826,NA,NA,NA,NA,NA
4264,NA,NA,NA,NA,1826,NA,NA,NA,NA
801,1833,NA,NA,NA,NA,NA,NA,NA,NA
802,1833,NA,NA,NA,NA,NA,NA,NA,NA
23850,NA,NA,NA,NA,79,NA,NA,NA,NA
1918,NA,NA,NA,1826,NA,NA,NA,NA,NA
23844,NA,NA,NA,NA,79,NA,NA,NA,NA
1782,1833,1465,NA,NA,NA,NA,NA,NA,NA
1624,NA,1826,NA,NA,NA,NA,NA,NA,NA
23786,NA,NA,NA,NA,79,NA,NA,NA,NA
23802,NA,NA,NA,NA,79,NA,NA,NA,NA
1074,NA,NA,1819,NA,NA,NA,NA,NA,NA
9,549,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,1246,NA,NA,NA,NA,NA,NA
1625,NA,1638,NA,NA,NA,NA,NA,NA,NA
33988,NA,NA,NA,NA,NA,342,NA,NA,NA
23767,NA,NA,NA,NA,79,NA,NA,NA,NA
1216,NA,NA,372,NA,NA,NA,NA,NA,NA
23736,NA,NA,NA,NA,79,NA,NA,NA,NA
28152,NA,NA,NA,NA,NA,816,NA,NA,NA
4403,NA,NA,NA,NA,1826,NA,NA,NA,NA
23842,NA,NA,NA,NA,79,NA,NA,NA,NA
26676,NA,NA,NA,NA,79,NA,NA,NA,NA
23874,NA,NA,NA,NA,79,NA,NA,NA,NA
795,1833,NA,NA,NA,NA,NA,NA,NA,NA
1627,NA,1826,NA,NA,NA,NA,NA,NA,NA
4366,NA,NA,NA,NA,1826,NA,NA,NA,NA
23742,NA,NA,NA,NA,79,NA,NA,NA,NA
23741,NA,NA,NA,NA,79,NA,NA,NA,NA
23862,NA,NA,NA,NA,79,NA,NA,NA,NA
794,358,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,1819,NA,NA,NA,NA,NA,NA
4402,NA,NA,NA,NA,1826,NA,NA,NA,NA
798,973,NA,NA,NA,NA,NA,NA,NA,NA
1870,NA,NA,679,NA,NA,NA,NA,NA,NA
237,NA,NA,1411,NA,NA,NA,NA,NA,NA
1280,NA,NA,1819,NA,NA,NA,NA,NA,NA
789,1833,NA,NA,NA,NA,NA,NA,NA,NA
4365,NA,NA,NA,NA,1334,NA,NA,NA,NA
28416,NA,NA,NA,NA,NA,1567,NA,NA,NA
2320,NA,NA,NA,705,NA,NA,NA,NA,NA
23701,NA,NA,NA,NA,79,NA,NA,NA,NA
962,NA,NA,1706,NA,NA,NA,NA,NA,NA
28222,NA,NA,NA,NA,NA,1819,NA,NA,NA
39762,NA,NA,NA,NA,NA,592,NA,NA,NA
799,1833,1538,NA,NA,NA,NA,NA,NA,NA
792,1833,NA,NA,NA,NA,NA,NA,NA,NA
270,1833,NA,NA,NA,NA,NA,NA,NA,NA
23794,NA,NA,NA,NA,79,NA,NA,NA,NA
312,1833,NA,NA,NA,NA,NA,NA,NA,NA
23852,NA,NA,NA,NA,79,116,NA,NA,NA
790,805,NA,NA,NA,NA,NA,NA,NA,NA
2282,NA,NA,NA,980,NA,NA,NA,NA,NA
2096,NA,NA,NA,679,NA,NA,NA,NA,NA
23798,NA,NA,NA,NA,79,NA,NA,NA,NA
4748,NA,NA,NA,NA,1826,NA,NA,NA,NA
23718,NA,NA,NA,NA,79,NA,NA,NA,NA
23702,NA,NA,NA,NA,79,NA,NA,NA,NA
1606,1833,1826,NA,NA,NA,NA,NA,NA,NA
1797,1833,1826,NA,NA,NA,NA,NA,NA,NA
1271,1833,1826,1819,1175,NA,NA,NA,NA,NA
1461,994,1826,1819,1826,1730,NA,NA,NA,NA
2033,NA,NA,NA,1826,NA,NA,NA,NA,NA
1155,NA,550,1819,NA,NA,NA,NA,NA,NA
2272,NA,NA,NA,1371,1826,NA,NA,NA,NA
1705,1833,1826,NA,NA,NA,NA,NA,NA,NA
1087,1833,1826,1819,NA,NA,NA,NA,NA,NA
1736,NA,1195,NA,NA,NA,NA,NA,NA,NA
2193,NA,NA,NA,1826,NA,NA,NA,NA,NA
1412,NA,1826,1819,1826,NA,NA,NA,NA,NA
1694,NA,1638,NA,NA,NA,NA,NA,NA,NA
1343,NA,749,1819,NA,NA,NA,NA,NA,NA
1657,NA,1130,NA,NA,NA,NA,NA,NA,NA
1265,1833,1826,1819,1826,NA,NA,NA,NA,NA
1642,NA,1826,NA,NA,NA,NA,NA,NA,NA
1455,1833,992,1819,1826,NA,NA,NA,NA,NA
1435,1833,1826,1819,NA,NA,NA,NA,NA,NA
793,38,NA,NA,NA,NA,NA,NA,NA,NA
1363,NA,679,1246,1403,NA,NA,NA,NA,NA
782,1833,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,1819,1826,415,NA,NA,NA,NA
1259,1833,1826,1819,NA,NA,NA,NA,NA,NA
776,1833,NA,NA,NA,NA,NA,NA,NA,NA
2168,NA,NA,NA,1498,NA,NA,NA,NA,NA
741,1760,NA,NA,NA,NA,NA,NA,NA,NA
4548,NA,NA,NA,NA,1826,NA,NA,NA,NA
994,NA,NA,1819,NA,NA,NA,NA,NA,NA
1437,1833,1826,1819,NA,NA,NA,NA,NA,NA
1590,1833,1826,NA,NA,NA,NA,NA,NA,NA
2249,NA,NA,NA,1826,NA,NA,NA,NA,NA
1588,1833,1826,NA,NA,NA,NA,NA,NA,NA
2078,NA,NA,NA,1826,NA,NA,NA,NA,NA
1597,NA,1826,NA,NA,NA,NA,NA,NA,NA
781,1335,NA,NA,NA,NA,NA,NA,NA,NA
2191,NA,NA,NA,1826,NA,NA,NA,NA,NA
770,1833,NA,NA,NA,NA,NA,NA,NA,NA
1128,1833,1181,1819,NA,NA,NA,NA,NA,NA
1684,NA,163,NA,NA,NA,NA,NA,NA,NA
1406,1833,1826,1819,1826,NA,NA,NA,NA,NA
1100,NA,NA,1819,NA,NA,NA,NA,NA,NA
2041,NA,NA,NA,1808,NA,NA,NA,NA,NA
4711,NA,NA,NA,NA,266,NA,NA,NA,NA
774,377,NA,NA,NA,NA,NA,NA,NA,NA
775,346,NA,NA,NA,NA,NA,NA,NA,NA
2254,NA,NA,NA,1826,NA,NA,NA,NA,NA
767,1207,NA,NA,NA,NA,NA,NA,NA,NA
1356,NA,679,1819,1826,1656,NA,NA,NA,NA
1867,NA,NA,794,NA,NA,NA,NA,NA,NA
1595,NA,1826,NA,NA,NA,NA,NA,NA,NA
769,1827,NA,NA,NA,NA,NA,NA,NA,NA
1615,NA,405,NA,NA,NA,NA,NA,NA,NA
763,917,NA,NA,NA,NA,NA,NA,NA,NA
1596,NA,1826,NA,NA,NA,NA,NA,NA,NA
1340,NA,749,1819,NA,NA,NA,NA,NA,NA
1594,NA,1826,NA,NA,NA,NA,NA,NA,NA
1399,NA,1826,1819,1826,NA,NA,NA,NA,NA
1102,NA,NA,1819,250,NA,NA,NA,NA,NA
1581,591,1826,NA,NA,NA,NA,NA,NA,NA
759,1833,NA,NA,NA,NA,NA,NA,NA,NA
1582,NA,1826,NA,NA,NA,NA,NA,NA,NA
760,1759,NA,NA,NA,NA,NA,NA,NA,NA
743,455,NA,NA,NA,NA,NA,NA,NA,NA
1577,NA,560,NA,NA,NA,NA,NA,NA,NA
762,562,NA,NA,NA,NA,NA,NA,NA,NA
1575,1833,1826,NA,NA,NA,NA,NA,NA,NA
756,1833,NA,NA,NA,NA,NA,NA,NA,NA
1571,NA,877,NA,NA,NA,NA,NA,NA,NA
1674,NA,1285,NA,NA,NA,NA,NA,NA,NA
757,273,NA,NA,NA,NA,NA,NA,NA,NA
750,786,NA,NA,NA,NA,NA,NA,NA,NA
755,1833,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,1819,NA,NA,NA,NA,NA,NA
1557,1833,1826,NA,NA,NA,NA,NA,NA,NA
4307,NA,NA,NA,NA,57,NA,NA,NA,NA
1567,NA,754,NA,NA,NA,NA,NA,NA,NA
747,311,NA,NA,NA,NA,NA,NA,NA,NA
1568,NA,1301,NA,1826,NA,NA,NA,NA,NA
1555,1833,1826,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,1819,1826,1826,NA,NA,NA,NA
233,NA,1826,1819,1826,NA,NA,NA,NA,NA
1712,NA,497,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,970,NA,NA,NA,NA,NA,NA
21816,NA,NA,NA,NA,534,NA,NA,NA,NA
1205,NA,1826,1819,1826,NA,NA,NA,NA,NA
736,448,NA,NA,NA,NA,NA,NA,NA,NA
726,1833,NA,NA,NA,NA,NA,NA,NA,NA
1552,1833,1826,NA,NA,NA,NA,NA,NA,NA
1333,NA,749,1253,1826,1826,NA,NA,NA,NA
1043,994,NA,1819,NA,NA,NA,NA,NA,NA
1550,1833,1826,NA,NA,NA,NA,NA,NA,NA
1545,1833,1741,NA,NA,NA,NA,NA,NA,NA
693,949,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,948,1819,NA,NA,NA,NA,NA,NA
1157,1833,1826,1819,1016,NA,NA,NA,NA,NA
1254,NA,1826,1486,NA,NA,NA,NA,NA,NA
1003,NA,1826,1819,NA,NA,NA,NA,NA,NA
983,NA,1826,1819,NA,NA,NA,NA,NA,NA
732,1833,NA,NA,NA,NA,NA,NA,NA,NA
1559,NA,1826,NA,NA,NA,NA,NA,NA,NA
733,441,NA,NA,NA,NA,NA,NA,NA,NA
1885,NA,NA,368,179,NA,NA,NA,NA,NA
2240,NA,NA,NA,1224,NA,NA,NA,NA,NA
1542,1833,1826,NA,NA,NA,NA,NA,NA,NA
1392,1833,1826,1819,NA,NA,NA,NA,NA,NA
1862,NA,NA,846,NA,NA,NA,NA,NA,NA
727,329,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,749,1819,1826,1826,NA,NA,NA,NA
1336,NA,749,1819,NA,NA,NA,NA,NA,NA
728,1833,NA,NA,NA,NA,NA,NA,NA,NA
1004,NA,1826,1294,NA,NA,NA,NA,NA,NA
1005,NA,NA,1819,1826,NA,NA,NA,NA,NA
1532,NA,176,NA,NA,NA,NA,NA,NA,NA
722,1833,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,1819,NA,NA,NA,NA,NA,NA
713,1833,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,1826,NA,NA,NA,NA,NA,NA,NA
1256,1027,1826,1819,NA,NA,NA,NA,NA,NA
719,296,NA,NA,NA,NA,NA,NA,NA,NA
1718,NA,965,NA,NA,NA,NA,NA,NA,NA
1727,1833,1398,NA,NA,NA,NA,NA,NA,NA
1006,NA,1826,1294,NA,NA,NA,NA,NA,NA
1531,NA,1638,NA,NA,NA,NA,NA,NA,NA
1711,NA,980,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,417,NA,NA,NA,NA,NA,NA
220,1833,663,NA,NA,NA,NA,NA,NA,NA
975,1132,1826,1819,NA,NA,NA,NA,NA,NA
1248,1833,1826,1607,NA,NA,NA,NA,NA,NA
698,1,NA,NA,NA,1826,NA,NA,NA,NA
2252,NA,NA,NA,1826,1131,NA,NA,NA,NA
6023,NA,NA,NA,NA,208,NA,NA,NA,NA
1324,NA,749,1819,NA,NA,NA,NA,NA,NA
1045,NA,NA,1819,1826,NA,NA,NA,NA,NA
706,1629,NA,NA,NA,NA,NA,NA,NA,NA
696,500,NA,NA,NA,NA,NA,NA,NA,NA
2194,NA,NA,NA,1826,1826,NA,NA,NA,NA
1525,NA,382,NA,NA,NA,NA,NA,NA,NA
1518,NA,1350,NA,NA,NA,NA,NA,NA,NA
688,471,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,1246,NA,NA,NA,NA,NA,NA
1529,NA,939,NA,NA,NA,NA,NA,NA,NA
978,NA,NA,1819,NA,NA,NA,NA,NA,NA
1393,1833,1826,1819,NA,NA,NA,NA,NA,NA
697,69,NA,NA,NA,NA,NA,NA,NA,NA
1515,1833,1826,NA,NA,NA,NA,NA,NA,NA
690,1833,NA,NA,NA,NA,NA,NA,NA,NA
1388,1833,1826,1819,NA,NA,NA,NA,NA,NA
691,1833,NA,NA,NA,NA,NA,NA,NA,NA
678,1833,NA,NA,NA,NA,NA,NA,NA,NA
1469,NA,1826,1819,NA,NA,NA,NA,NA,NA
1046,NA,NA,1819,NA,NA,NA,NA,NA,NA
2028,NA,NA,NA,676,NA,NA,NA,NA,NA
685,930,NA,NA,NA,NA,NA,NA,NA,NA
1460,NA,1826,1819,NA,NA,NA,NA,NA,NA
2147,NA,NA,NA,1379,1826,NA,NA,NA,NA
1383,NA,1826,1819,776,NA,NA,NA,NA,NA
2061,NA,NA,NA,1826,465,NA,NA,NA,NA
1649,NA,630,NA,NA,NA,NA,NA,NA,NA
2221,NA,NA,NA,1826,NA,NA,NA,NA,NA
1511,1833,1826,NA,NA,NA,NA,NA,NA,NA
679,58,NA,NA,NA,NA,NA,NA,NA,NA
979,NA,NA,1819,NA,NA,NA,NA,NA,NA
1229,NA,886,1819,1826,NA,NA,NA,NA,NA
976,1132,1826,1819,NA,NA,NA,NA,NA,NA
681,1103,NA,NA,NA,NA,NA,NA,NA,NA
2255,NA,NA,NA,1826,NA,NA,NA,NA,NA
1623,NA,1565,NA,NA,NA,NA,NA,NA,NA
1505,1833,1826,NA,NA,NA,NA,NA,NA,NA
1724,NA,507,NA,NA,NA,NA,NA,NA,NA
1509,NA,962,NA,NA,NA,NA,NA,NA,NA
4397,NA,NA,NA,NA,1826,NA,NA,NA,NA
1507,NA,1399,NA,NA,NA,NA,NA,NA,NA
1081,NA,1826,1294,NA,NA,NA,NA,NA,NA
1729,NA,1487,NA,NA,NA,NA,NA,NA,NA
1497,NA,1826,NA,NA,NA,NA,NA,NA,NA
2176,NA,NA,NA,1826,1826,NA,NA,NA,NA
1047,NA,NA,1819,NA,NA,NA,NA,NA,NA
675,339,NA,NA,NA,NA,NA,NA,NA,NA
1499,NA,627,NA,NA,NA,NA,NA,NA,NA
1500,NA,1826,NA,NA,NA,NA,NA,NA,NA
1495,NA,1826,NA,NA,NA,NA,NA,NA,NA
1470,1257,1826,1819,1548,NA,NA,NA,NA,NA
659,1833,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,1819,NA,NA,NA,NA,NA,NA
2157,NA,NA,NA,1826,NA,NA,NA,NA,NA
1284,NA,839,79,NA,NA,NA,NA,NA,NA
1489,1833,1826,NA,NA,NA,NA,NA,NA,NA
653,770,NA,NA,NA,NA,NA,NA,NA,NA
995,NA,NA,1819,NA,NA,NA,NA,NA,NA
2197,NA,NA,NA,1826,692,NA,NA,NA,NA
667,1379,NA,NA,NA,NA,NA,NA,NA,NA
1554,994,521,NA,NA,NA,NA,NA,NA,NA
1479,NA,413,NA,NA,NA,NA,NA,NA,NA
1231,NA,1826,1819,NA,NA,NA,NA,NA,NA
1449,NA,1826,1819,1140,NA,NA,NA,NA,NA
648,1833,NA,NA,NA,NA,NA,NA,NA,NA
1487,1833,1826,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,1819,NA,NA,NA,NA,NA,NA
647,1409,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,1826,1819,1351,NA,NA,NA,NA,NA
1482,NA,1826,NA,NA,NA,NA,NA,NA,NA
4261,NA,NA,NA,NA,1826,NA,NA,NA,NA
1225,204,1826,157,NA,NA,NA,NA,NA,NA
1153,NA,NA,985,NA,NA,NA,NA,NA,NA
1832,NA,NA,944,1826,1022,1819,1812,122,NA
28407,NA,NA,NA,NA,NA,1819,1812,8,NA
4540,NA,NA,NA,NA,1826,1819,1812,172,NA
124795,NA,NA,NA,NA,NA,NA,NA,7,NA
125034,NA,NA,NA,NA,NA,NA,NA,30,NA
1802,1833,1826,NA,NA,NA,NA,NA,NA,NA
26898,NA,NA,NA,NA,91,NA,NA,NA,NA
2230,NA,NA,NA,1826,1826,NA,NA,NA,NA
1762,1833,1339,NA,NA,NA,NA,NA,NA,NA
36583,NA,NA,NA,NA,NA,1120,NA,NA,NA
28512,NA,NA,NA,NA,NA,573,NA,NA,NA
1790,NA,1826,NA,NA,NA,NA,NA,NA,NA
1828,NA,903,NA,NA,NA,NA,NA,NA,NA
28363,NA,NA,NA,NA,NA,81,NA,NA,NA
1772,408,532,NA,NA,NA,NA,NA,NA,NA
1869,NA,NA,742,NA,NA,NA,NA,NA,NA
28578,NA,NA,NA,NA,NA,1819,NA,NA,NA
4269,NA,NA,NA,NA,1826,NA,NA,NA,NA
33994,NA,NA,NA,NA,NA,342,NA,NA,NA
23938,NA,NA,NA,NA,79,1819,1812,NA,NA
1818,NA,199,NA,NA,NA,NA,NA,NA,NA
28342,NA,NA,NA,NA,NA,1774,1805,NA,NA
906,1833,NA,NA,NA,NA,NA,NA,NA,NA
38606,NA,NA,NA,NA,NA,768,NA,NA,NA
1787,1833,1181,NA,NA,NA,NA,NA,NA,NA
1791,NA,11,NA,NA,NA,NA,NA,NA,NA
933,1807,NA,NA,NA,NA,NA,NA,NA,NA
1825,NA,1826,NA,1826,NA,NA,NA,NA,NA
7,NA,NA,1215,NA,NA,NA,NA,NA,NA
21818,NA,NA,NA,NA,1131,385,202,NA,NA
981,NA,NA,1819,1826,NA,NA,NA,NA,NA
72722,NA,NA,NA,NA,NA,391,NA,NA,NA
1477,NA,198,NA,NA,NA,NA,NA,NA,NA
28579,NA,NA,NA,NA,NA,1819,NA,NA,NA
1035,NA,955,1039,NA,NA,NA,NA,NA,NA
96101,NA,NA,NA,NA,NA,109,NA,NA,NA
28138,NA,NA,NA,NA,NA,1819,NA,NA,NA
2134,NA,NA,NA,1372,NA,NA,NA,NA,NA
1842,NA,NA,1225,1826,1826,1819,NA,NA,NA
28329,NA,NA,NA,NA,NA,637,NA,NA,NA
1422,1833,1826,1819,NA,1532,NA,NA,NA,NA
977,1833,1826,1819,NA,NA,NA,NA,NA,NA
1780,1473,1826,NA,NA,NA,NA,NA,NA,NA
4752,NA,NA,NA,NA,1826,NA,NA,NA,NA
113891,NA,NA,NA,NA,NA,NA,716,NA,NA
1115,NA,NA,1819,NA,NA,NA,NA,NA,NA
1423,NA,872,1819,NA,NA,NA,NA,NA,NA
1949,NA,NA,NA,1826,NA,NA,NA,NA,NA
1274,NA,NA,1819,1826,588,NA,NA,NA,NA
1815,NA,1826,NA,1826,NA,NA,NA,NA,NA
1969,NA,NA,NA,1826,854,1819,NA,NA,NA
1766,NA,379,NA,NA,NA,NA,NA,NA,NA
23748,NA,NA,NA,NA,79,NA,NA,NA,NA
1272,1833,1826,1430,NA,NA,NA,NA,NA,NA
4399,NA,NA,NA,NA,1826,NA,NA,NA,NA
1779,1833,1133,NA,NA,NA,NA,NA,NA,NA
4288,NA,NA,NA,NA,1826,NA,NA,NA,NA
1834,NA,NA,950,NA,NA,NA,NA,NA,NA
1212,1056,1826,1819,NA,NA,NA,NA,NA,NA
1770,1833,1826,NA,NA,NA,NA,NA,NA,NA
1275,1833,1826,563,1826,1826,1388,NA,NA,NA
1566,1833,824,NA,NA,1826,646,NA,NA,NA
2034,NA,NA,NA,1826,NA,NA,NA,NA,NA
1020,NA,NA,1294,199,NA,NA,NA,NA,NA
1968,NA,NA,NA,1826,530,NA,NA,NA,NA
1737,1833,1826,NA,NA,NA,NA,NA,NA,NA
23286,NA,NA,NA,NA,579,1533,NA,NA,NA
924,826,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,1826,1819,NA,NA,NA,NA,NA,NA
116816,NA,NA,NA,NA,NA,NA,545,NA,NA
28267,NA,NA,NA,NA,NA,1819,NA,NA,NA
4561,NA,NA,NA,NA,1826,NA,NA,NA,NA
2048,NA,NA,NA,980,1826,1819,NA,NA,NA
2036,NA,NA,NA,1826,691,537,NA,NA,NA
1843,NA,NA,1225,1826,NA,NA,NA,NA,NA
4355,NA,NA,NA,NA,1826,NA,NA,NA,NA
105624,NA,NA,NA,NA,NA,NA,1293,NA,NA
1026,NA,NA,1819,1826,1826,1259,NA,NA,NA
58711,NA,NA,NA,NA,NA,421,NA,NA,NA
28143,NA,NA,NA,NA,NA,1533,NA,NA,NA
1814,NA,1453,NA,NA,NA,NA,NA,NA,NA
4506,NA,NA,NA,NA,1826,NA,NA,NA,NA
1321,NA,NA,1819,1826,1826,NA,NA,NA,NA
4527,NA,NA,NA,NA,1826,1819,NA,NA,NA
111126,NA,NA,NA,NA,NA,NA,936,NA,NA
23713,NA,NA,NA,NA,79,1819,NA,NA,NA
1741,NA,318,456,1347,NA,NA,NA,NA,NA
21905,NA,NA,NA,NA,534,NA,NA,NA,NA
948,NA,NA,1705,NA,NA,NA,NA,NA,NA
1967,NA,NA,NA,1791,NA,NA,NA,NA,NA
1755,NA,620,NA,NA,NA,NA,NA,NA,NA
1739,1833,1826,NA,NA,NA,NA,NA,NA,NA
4422,NA,NA,NA,NA,1826,1378,NA,NA,NA
1353,NA,749,1819,165,NA,NA,NA,NA,NA
96716,NA,NA,NA,NA,NA,NA,1812,NA,NA
96798,NA,NA,NA,NA,NA,NA,1812,NA,NA
28264,NA,NA,NA,NA,NA,1819,NA,NA,NA
37761,NA,NA,NA,NA,NA,907,NA,NA,NA
39720,NA,NA,NA,NA,NA,461,NA,NA,NA
2260,NA,NA,NA,1379,270,NA,NA,NA,NA
4483,NA,NA,NA,NA,1826,1819,NA,NA,NA
1181,NA,357,1819,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,1826,NA,NA,NA,NA,NA
33966,NA,NA,NA,NA,NA,342,NA,NA,NA
4535,NA,NA,NA,NA,1826,1819,NA,NA,NA
119438,NA,NA,NA,NA,NA,NA,364,NA,NA
4248,NA,NA,NA,NA,57,1764,NA,NA,NA
1764,1833,1826,NA,NA,NA,NA,NA,NA,NA
4407,NA,NA,NA,NA,691,NA,NA,NA,NA
1731,NA,749,NA,NA,NA,NA,NA,NA,NA
1354,NA,749,807,NA,NA,NA,NA,NA,NA
1355,NA,749,1819,1797,NA,NA,NA,NA,NA
921,1833,NA,NA,NA,NA,NA,NA,NA,NA
28324,NA,NA,NA,NA,NA,1819,1812,NA,NA
2141,NA,NA,NA,1826,NA,NA,NA,NA,NA
4405,NA,NA,NA,NA,311,NA,NA,NA,NA
917,1833,NA,NA,NA,NA,NA,NA,NA,NA
28322,NA,NA,NA,NA,NA,1350,NA,NA,NA
2085,NA,NA,NA,1826,NA,NA,NA,NA,NA
4536,NA,NA,NA,NA,1826,1819,1812,NA,NA
1227,NA,NA,1819,NA,NA,NA,NA,NA,NA
2276,NA,NA,NA,1315,1601,NA,NA,NA,NA
1783,NA,159,NA,NA,NA,NA,NA,NA,NA
2162,NA,NA,NA,1826,1826,NA,NA,NA,NA
4439,NA,NA,NA,NA,1826,1819,NA,NA,NA
96733,NA,NA,NA,NA,NA,NA,196,NA,NA
96711,NA,NA,NA,NA,NA,NA,58,NA,2914817
28311,NA,NA,NA,NA,NA,1819,1812,NA,NA
2031,NA,NA,NA,1094,1826,1819,NA,NA,NA
2261,NA,NA,NA,1379,1168,NA,NA,NA,NA
1085,NA,NA,1819,199,NA,NA,NA,NA,NA
28415,NA,NA,NA,NA,NA,1819,NA,NA,NA
96866,NA,NA,NA,NA,NA,NA,1812,NA,NA
4417,NA,NA,NA,NA,1826,NA,NA,NA,NA
4446,NA,NA,NA,NA,1826,NA,NA,NA,NA
96867,NA,NA,NA,NA,NA,NA,1751,NA,1735
4447,NA,NA,NA,NA,1826,1819,NA,NA,NA
988,NA,1826,1819,1826,NA,1162,1812,NA,NA
1147,NA,NA,114,NA,NA,NA,NA,NA,NA
949,1833,1826,1819,NA,NA,NA,NA,NA,NA
1424,NA,1826,1819,1826,NA,NA,NA,NA,NA
2102,NA,NA,NA,1826,NA,NA,NA,NA,NA
947,1833,1826,563,964,NA,NA,NA,NA,NA
1116,NA,NA,1294,NA,NA,NA,NA,NA,NA
1417,1833,1826,1819,NA,NA,NA,NA,NA,NA
1175,NA,NA,1819,1826,740,NA,NA,NA,NA
1809,NA,290,NA,1826,NA,NA,NA,NA,NA
915,1833,NA,NA,NA,NA,NA,NA,NA,NA
4337,NA,NA,NA,NA,1826,1819,1812,NA,NA
4563,NA,NA,NA,NA,1826,NA,NA,NA,NA
2337,NA,NA,NA,238,1365,NA,NA,NA,NA
1161,NA,NA,145,NA,NA,NA,NA,NA,NA
1162,NA,NA,1819,NA,NA,NA,NA,NA,NA
1723,1833,1826,NA,NA,NA,NA,NA,NA,NA
37525,NA,NA,NA,NA,NA,155,NA,NA,NA
1877,NA,NA,458,1826,NA,NA,NA,NA,NA
1163,NA,NA,1819,NA,NA,NA,NA,NA,NA
1014,NA,1826,1819,NA,NA,NA,NA,NA,NA
1807,NA,1714,NA,NA,NA,NA,NA,NA,NA
916,286,NA,NA,NA,NA,NA,NA,NA,NA
95018,NA,NA,NA,NA,NA,203,NA,NA,NA
1808,NA,1826,NA,NA,NA,NA,NA,NA,NA
28274,NA,NA,NA,NA,NA,1819,NA,NA,NA
1774,457,1134,NA,NA,NA,NA,NA,NA,NA
1048,NA,1826,1819,NA,NA,NA,NA,NA,NA
1144,NA,1826,578,NA,NA,NA,NA,NA,NA
1464,NA,1826,260,1826,NA,NA,NA,NA,NA
23879,NA,NA,NA,NA,79,NA,NA,NA,NA
28325,NA,NA,NA,NA,NA,221,NA,NA,NA
111823,NA,NA,NA,NA,NA,NA,879,NA,NA
1753,NA,1413,NA,NA,NA,NA,NA,NA,NA
1806,NA,1776,NA,NA,NA,NA,NA,NA,NA
23855,NA,NA,NA,NA,79,NA,NA,NA,NA
907,294,NA,693,NA,NA,NA,NA,NA,NA
33995,NA,NA,NA,NA,NA,342,NA,NA,NA
33996,NA,NA,NA,NA,NA,91,NA,NA,NA
28978,NA,NA,NA,NA,NA,646,NA,NA,NA
1322,NA,NA,1819,1826,NA,NA,NA,NA,NA
1202,NA,NA,868,NA,NA,NA,922,NA,NA
4470,NA,NA,NA,NA,1826,522,NA,NA,NA
1804,NA,749,NA,NA,NA,NA,NA,NA,NA
1934,NA,NA,NA,1826,1826,1819,1812,NA,NA
1137,NA,NA,1294,199,NA,NA,NA,NA,NA
1801,NA,1826,NA,NA,NA,NA,NA,NA,NA
2106,NA,NA,NA,1826,1826,NA,NA,NA,NA
